"INTERVAL","ELAPSED","TIMESTAMP","TRANSACTIONS","THROUGHPUT","LATENCY","EVICTING","LATENCY_50","LATENCY_95","LATENCY_99"
"237","238000","1446030903663","4753","4753.0","2.3034439962767608","0","1.0","5.0","15.0"
"238","239000","1446030904663","3874","3874.0","2.04014598540146","0","1.0","4.0","11.0"
"239","240000","1446030905663","3999","3999.0","1.9258382642998029","0","1.0","4.0","10.0"
"240","241000","1446030906663","4702","4702.0","2.0611368142762725","0","1.0","5.75","13.5"
"241","242000","1446030907663","4226","4226.0","2.1974758723088343","0","1.0","5.0","16.070000000000164"
"242","243000","1446030908662","3935","3935.0","2.0152766308835672","0","1.0","4.0","10.789999999999964"
"243","244000","1446030909663","4275","4275.0","1.6748091603053434","0","1.0","4.0","7.0"
"244","245000","1446030910663","3920","3920.0","2.5911556111806426","0","1.0","6.0","40.0"
"245","246000","1446030911663","4283","4283.0","1.806813927368027","0","1.0","4.0","11.0"
"246","247000","1446030912664","4140","4140.0","1.9122182680901543","0","1.0","4.0","11.0"
"247","248000","1446030913664","4234","4234.0","2.232514880952381","0","1.0","5.0","25.13000000000011"
"248","249000","1446030914663","3931","3931.0","2.172712283594394","0","1.0","5.0","20.0"
"249","250000","1446030915664","3997","3997.0","2.094","0","1.0","4.0","16.01000000000022"
"250","251000","1446030916664","4477","4477.0","2.1092586023412556","0","1.0","5.0","14.0"
"251","252000","1446030917663","4010","4010.0","2.2119179163378058","0","1.0","5.0","21.0"
"252","253000","1446030918663","4133","4133.0","1.8997247345654737","0","1.0","4.0","12.0"
"253","254000","1446030919663","3620","3620.0","2.012396694214876","0","1.0","5.0","13.0"
"254","255000","1446030920664","4064","4064.0","2.5821596244131455","0","1.0","5.0","45.0"
"255","256000","1446030921663","3982","3982.0","1.9373183893731838","0","1.0","5.0","11.0"
"256","257000","1446030922662","3912","3912.0","2.2474727052163366","0","1.0","5.0","15.2800000000002"
"257","258000","1446030923663","3912","3912.0","1.9421556387848522","0","1.0","4.0","10.0"
"258","259000","1446030924663","3938","3938.0","1.974089068825911","0","1.0","4.0","14.0"
"259","260000","1446030925662","4464","4464.0","2.2637700992131373","0","1.0","5.0","16.0"
"260","261000","1446030926663","3882","3882.0","2.0728234336859237","0","1.0","5.0","12.429999999999836"
"261","262000","1446030927663","4526","4526.0","1.8033980582524272","0","1.0","4.0","10.0"
"262","263000","1446030928662","3897","3897.0","2.1481784690953747","0","1.0","5.0","16.0"
"263","264000","1446030929663","3863","3863.0","2.3107553366174054","0","1.0","4.0","30.85000000000082"
"264","265000","1446030930662","4070","4070.0000000000005","1.8782676550916895","0","1.0","4.0","11.0"
"265","266000","1446030931662","4209","4209.0","1.8878228782287823","0","1.0","4.0","10.0"
"266","267000","1446030932663","4367","4367.0","2.091069537592658","0","1.0","4.0","13.0"
"267","268000","1446030933663","3420","3420.0","1.9661176470588235","0","1.0","4.0","11.0"
"268","269000","1446030934662","3991","3991.0","2.3842443729903535","0","1.0","5.0","23.390000000000327"
"269","270000","1446030935662","3926","3926.0","2.134507606084868","0","1.0","4.0","11.0300000000002"
"270","271000","1446030936662","3711","3711.0","2.3816404589885254","0","1.0","5.0","36.0"
"271","272000","1446030937664","4344","4344.0","2.6561942163513033","0","1.0","5.0","57.0"
"272","273000","1446030938662","3740","3740.0","2.390416666666667","0","1.0","6.0","29.01000000000022"
"273","274000","1446030939662","4310","4310.0","2.392908309455587","0","1.0","5.0","23.090000000000146"
"274","275000","1446030940663","3639","3639.0","1.8910976663785652","0","1.0","4.0","10.86999999999989"
"275","276000","1446030941663","3839","3839.0","1.9225832330525472","0","1.0","4.0","8.0"
"276","277000","1446030942662","3893","3893.0","2.294561333862644","0","1.0","5.0","18.0"
"277","278000","1446030943663","3968","3968.0","2.170032310177706","0","1.0","5.0","13.0"
"278","279000","1446030944662","4239","4239.0","2.1854126679462573","0","1.0","5.0","19.960000000000036"
"279","280000","1446030945663","4455","4455.0","1.8980099502487562","0","1.0","5.0","12.0"
"280","281000","1446030946662","4098","4098.0","1.9765113592606853","0","1.0","4.0","12.0"
"281","282000","1446030947662","4038","4038.0000000000005","1.8510140405616224","0","1.0","4.0","8.0"
"282","283000","1446030948662","4542","4542.0","2.5735652173913044","0","1.0","6.0","34.0"
"283","284000","1446030949662","3955","3955.0","2.0784237222005464","0","1.0","4.900000000000091","13.0"
"284","285000","1446030950664","4233","4233.0","1.914074074074074","0","1.0","5.0","10.0"
"285","286000","1446030951663","3571","3571.0","2.4991023339317775","0","1.0","5.0","47.73000000000002"
"286","287000","1446030952662","3915","3915.0","2.1610978520286395","0","1.0","5.0","14.0"
"287","288000","1446030953663","4356","4356.0","1.7839013778100072","0","1.0","4.0","9.0"
"288","289000","1446030954663","4206","4206.0","2.3225925925925925","0","1.0","5.0","33.030000000000655"
"289","290000","1446030955663","4055","4054.9999999999995","1.9717601547388781","0","1.0","4.0","11.0"
"290","291000","1446030956663","3942","3942.0","1.997971602434077","0","1.0","4.0","11.0"
"291","292000","1446030957662","4238","4238.0","2.239633027522936","0","1.0","5.0","26.520000000000437"
"292","293000","1446030958662","3932","3932.0","2.1547901821060966","0","1.0","4.0","11.75"
"293","294000","1446030959662","4388","4388.0","2.0564853556485354","0","1.0","4.0","9.329999999999927"
"294","295000","1446030960663","4141","4141.0","2.188884716485167","0","1.0","5.0","18.0"
